event_id,user_id,event_timestamp,event_type,content_id,session_id
520,1628,2024-04-21 12:26:00,play_video,8.0,1467
521,917,2024-03-12 04:16:00,onboarding_complete,,1182
522,2920,2024-06-18 14:58:00,onboarding_complete,,4537
523,720,2024-06-14 09:12:00,signup,,3643
524,64,2024-06-11 19:43:00,complete_video,198.0,8862
525,1543,2024-05-30 07:51:00,play_video,106.0,6091
526,1122,2024-06-01 11:55:00,play_video,308.0,7661
527,2459,2024-02-16 15:07:00,install,,4560
528,2750,2024-05-19 02:36:00,play_video,31.0,8525
529,76,2024-02-26 18:26:00,play_video,190.0,6009
530,296,2024-08-04 14:12:00,install,,800
531,806,2024-05-21 23:55:00,play_video,344.0,2701
532,597,2024-02-02 21:09:00,play_video,269.0,5874
533,619,2024-04-14 21:15:00,play_video,280.0,3514
534,2751,2024-05-01 10:41:00,onboarding_complete,,6358
535,1910,2024-01-30 22:31:00,complete_video,7.0,1549
536,2640,2024-02-29 16:04:00,signup,,9199
537,1737,2024-06-29 22:13:00,onboarding_complete,,7976
538,334,2024-06-16 07:11:00,install,,527
539,2808,2024-08-01 15:39:00,return_app,,6883
540,1556,2024-04-05 02:20:00,play_video,234.0,4042
541,1904,2024-03-16 14:56:00,play_video,262.0,8735
542,322,2024-05-24 23:45:00,return_app,,2884
543,1789,2024-03-26 07:28:00,install,,8109
544,314,2024-06-28 13:02:00,complete_video,385.0,295
545,1239,2024-03-15 15:21:00,install,,8042
546,2817,2024-05-31 18:18:00,install,,2190
547,2766,2024-05-16 23:34:00,onboarding_complete,,6550
548,228,2024-03-15 00:58:00,complete_video,179.0,9070
549,787,2024-06-05 20:13:00,return_app,,1987
550,879,2024-04-22 19:48:00,onboarding_complete,,2404
551,71,2024-06-24 01:10:00,signup,,3296
552,762,2024-06-21 16:43:00,install,,4198
553,1630,2024-03-05 17:08:00,play_video,62.0,8646
554,2622,2024-06-11 20:58:00,install,,4875
555,1480,2024-02-21 05:48:00,play_video,344.0,2350
556,2045,2024-03-11 02:55:00,install,,7266
557,2008,2024-07-20 09:40:00,play_video,48.0,2032
558,1274,2024-04-03 05:53:00,signup,,3557
559,328,2024-04-08 05:48:00,play_video,153.0,3095
560,2978,2024-06-13 19:14:00,return_app,,1269
561,1184,2024-02-29 15:16:00,signup,,7618
562,2745,2024-07-11 11:18:00,onboarding_complete,,9797
563,2184,2024-05-24 19:43:00,return_app,,4370
564,2926,2024-04-29 13:05:00,return_app,,5869
565,784,2024-03-06 21:08:00,return_app,,132
566,1391,2024-05-08 06:44:00,return_app,,5907
567,2031,2024-03-14 14:23:00,subscribe,,51
568,1182,2024-06-15 09:59:00,play_video,399.0,8132
569,2374,2024-07-14 03:43:00,play_video,80.0,2967
570,2381,2024-07-15 13:02:00,play_video,126.0,5814
571,219,2024-04-02 15:47:00,onboarding_complete,,595
572,935,2024-05-13 07:30:00,play_video,95.0,9069
573,1730,2024-07-17 16:13:00,signup,,2661
574,2761,2024-05-26 05:29:00,play_video,284.0,2553
575,1538,2024-02-21 14:22:00,complete_video,388.0,4173
576,2947,2024-01-16 22:10:00,play_video,105.0,4808
577,1538,2024-03-12 10:40:00,return_app,,1162
578,1598,2024-02-23 01:46:00,return_app,,7739
579,265,2024-05-15 03:24:00,complete_video,308.0,9495
580,1566,2024-02-27 06:34:00,play_video,21.0,4395
581,2249,2024-03-31 13:26:00,onboarding_complete,,3514
582,2079,2024-04-09 04:08:00,signup,,9019
583,2972,2024-03-11 06:09:00,signup,,9645
584,2134,2024-03-20 03:59:00,play_video,118.0,6414
585,2903,2024-05-08 09:37:00,subscribe,,6172
586,562,2024-04-13 22:42:00,signup,,3420
587,1145,2024-05-16 16:59:00,return_app,,561
588,1188,2024-06-27 04:13:00,install,,4408
589,2424,2024-05-03 02:01:00,return_app,,6729
590,581,2024-05-24 10:24:00,play_video,2.0,119
591,1543,2024-06-07 12:14:00,play_video,75.0,8543
592,1530,2024-03-07 02:10:00,signup,,4592
593,2563,2024-07-12 03:03:00,play_video,368.0,6196
594,263,2024-06-24 17:40:00,complete_video,310.0,9957
595,195,2024-06-16 05:14:00,play_video,48.0,9963
596,1145,2024-04-25 01:22:00,complete_video,41.0,1480
597,2582,2024-07-12 23:17:00,play_video,357.0,590
598,231,2024-06-13 12:56:00,return_app,,6422
599,1773,2024-02-27 23:43:00,signup,,8940
600,464,2024-03-01 23:13:00,complete_video,158.0,4115
601,55,2024-04-22 19:07:00,install,,4817
602,2809,2024-03-09 14:51:00,complete_video,296.0,3604
603,1556,2024-04-19 16:30:00,install,,1420
604,2168,2024-06-08 11:44:00,return_app,,9369
605,1269,2024-05-29 05:23:00,install,,1167
606,2842,2024-03-22 16:14:00,install,,2887
607,160,2024-04-11 18:51:00,return_app,,1056
608,2825,2024-06-02 08:45:00,play_video,380.0,1363
609,926,2024-03-13 23:11:00,onboarding_complete,,3981
610,2406,2024-04-24 17:47:00,install,,2525
611,2660,2024-05-27 21:52:00,signup,,7202
612,708,2024-01-28 01:09:00,install,,2414
613,1364,2024-03-26 21:13:00,play_video,327.0,2162
614,2845,2024-06-30 08:01:00,complete_video,97.0,309
615,2449,2024-05-06 18:39:00,onboarding_complete,,185
616,1229,2024-04-22 19:23:00,complete_video,239.0,8184
617,1829,2024-04-21 21:26:00,play_video,78.0,3908
618,277,2024-05-26 20:44:00,return_app,,8798
619,478,2024-02-10 22:51:00,play_video,157.0,6074
620,142,2024-02-05 08:01:00,return_app,,7314
621,2102,2024-04-13 10:43:00,return_app,,5715
622,400,2024-03-30 10:35:00,signup,,9527
623,1295,2024-07-06 06:23:00,install,,239
624,1044,2024-05-08 06:55:00,return_app,,6341
625,2430,2024-02-27 12:52:00,play_video,205.0,6308
626,2654,2024-06-16 16:56:00,play_video,21.0,2879
627,1536,2024-01-15 08:52:00,return_app,,6255
628,949,2024-03-28 12:14:00,return_app,,9214
629,2508,2024-05-09 11:25:00,signup,,7820
630,2936,2024-07-23 12:30:00,return_app,,7592
631,169,2024-04-21 00:36:00,complete_video,215.0,1603
632,229,2024-06-18 08:32:00,play_video,149.0,111
633,1245,2024-02-24 04:23:00,signup,,3868
634,1378,2024-02-14 01:29:00,play_video,13.0,7078
635,1177,2024-07-03 16:46:00,onboarding_complete,,8886
636,1182,2024-07-10 05:30:00,play_video,367.0,4172
637,329,2024-03-15 10:39:00,onboarding_complete,,6296
638,72,2024-03-18 06:56:00,play_video,131.0,2408
639,2588,2024-02-14 16:42:00,signup,,4774
640,291,2024-05-16 13:31:00,complete_video,280.0,4607
641,924,2024-02-04 11:01:00,complete_video,13.0,4452
642,830,2024-02-23 11:22:00,complete_video,67.0,2907
643,1747,2024-03-11 17:57:00,play_video,33.0,3492
644,2547,2024-03-11 09:41:00,play_video,228.0,5985
645,1048,2024-07-01 22:08:00,complete_video,23.0,4769
646,1065,2024-04-20 09:49:00,signup,,1437
647,415,2024-02-13 17:05:00,complete_video,262.0,2484
648,705,2024-03-20 19:26:00,signup,,6154
649,2795,2024-05-20 02:44:00,play_video,139.0,1098
650,1639,2024-02-25 19:44:00,return_app,,8456
651,2993,2024-05-11 22:15:00,install,,9449
652,2539,2024-03-13 11:30:00,play_video,139.0,8419
653,273,2024-04-12 22:01:00,play_video,86.0,2339
654,1493,2024-05-11 11:45:00,play_video,375.0,1926
655,567,2024-04-21 09:39:00,complete_video,21.0,3502
656,675,2024-06-03 07:31:00,signup,,7275
657,1603,2024-04-08 08:06:00,signup,,8634
658,1,2024-05-09 06:29:00,signup,,5720
659,1221,2024-06-16 19:00:00,signup,,856
660,1018,2024-03-26 15:59:00,install,,4681
661,2977,2024-03-24 14:24:00,onboarding_complete,,4695
662,1333,2024-03-29 12:15:00,play_video,138.0,1058
663,1112,2024-04-27 13:37:00,install,,421
664,553,2024-07-08 07:58:00,play_video,8.0,7640
665,1492,2024-05-24 10:55:00,return_app,,510
666,1860,2024-05-08 18:55:00,install,,1859
667,914,2024-01-13 11:58:00,onboarding_complete,,2967
668,1059,2024-07-15 08:05:00,play_video,254.0,7893
669,1597,2024-04-29 11:03:00,play_video,32.0,9216
670,576,2024-03-13 06:30:00,install,,7835
671,1999,2024-02-04 02:14:00,play_video,35.0,26
672,1559,2024-06-15 08:12:00,signup,,6594
673,2368,2024-06-12 10:35:00,play_video,113.0,8070
674,651,2024-05-13 15:33:00,install,,6979
675,876,2024-02-03 08:13:00,signup,,5405
676,572,2024-03-12 22:45:00,play_video,373.0,8574
677,1237,2024-04-03 15:40:00,play_video,203.0,1518
678,1534,2024-02-01 20:15:00,signup,,7860
679,547,2024-03-19 16:06:00,return_app,,5320
680,865,2024-05-01 21:59:00,return_app,,5858
681,392,2024-02-26 08:18:00,complete_video,77.0,1078
682,1301,2024-02-12 22:38:00,signup,,6650
683,2818,2024-04-30 03:13:00,install,,846
684,1328,2024-04-13 08:07:00,subscribe,,7109
685,2060,2024-07-19 00:05:00,install,,9498
686,1573,2024-02-27 19:49:00,play_video,170.0,8957
687,1370,2024-02-13 17:22:00,play_video,142.0,2945
688,1761,2024-06-18 02:04:00,return_app,,7839
689,1982,2024-04-17 02:15:00,complete_video,336.0,4034
690,2605,2024-05-06 05:37:00,play_video,205.0,4595
691,2372,2024-04-08 22:42:00,play_video,166.0,3315
692,2527,2024-03-29 21:55:00,play_video,39.0,6975
693,640,2024-05-17 05:58:00,return_app,,2256
694,315,2024-01-25 13:03:00,complete_video,215.0,4900
695,1561,2024-04-08 00:12:00,signup,,9863
696,2028,2024-04-11 07:21:00,install,,5186
697,1447,2024-03-15 01:02:00,play_video,103.0,6591
698,387,2024-06-08 19:42:00,signup,,124
699,1814,2024-03-11 02:54:00,signup,,9817
700,1182,2024-06-15 21:11:00,return_app,,7716
701,1142,2024-01-31 02:15:00,play_video,68.0,8551
702,2845,2024-06-20 21:55:00,play_video,73.0,3191
703,853,2024-07-08 15:46:00,install,,1757
704,1024,2024-04-19 05:39:00,return_app,,6976
705,976,2024-06-27 07:05:00,install,,5924
706,2314,2024-06-03 17:29:00,return_app,,8748
707,2110,2024-02-14 04:56:00,subscribe,,9752
708,140,2024-06-18 22:51:00,signup,,8782
709,1750,2024-02-24 18:23:00,return_app,,7635
710,2423,2024-01-27 06:26:00,play_video,375.0,3860
711,1256,2024-03-23 20:03:00,return_app,,6186
712,333,2024-06-25 22:32:00,complete_video,16.0,2117
713,2101,2024-01-31 22:04:00,play_video,262.0,7547
714,1825,2024-05-29 14:06:00,complete_video,167.0,8255
715,261,2024-02-25 11:31:00,return_app,,9681
716,1131,2024-02-19 22:38:00,signup,,355
717,934,2024-05-30 15:16:00,signup,,605
718,2229,2024-02-08 13:33:00,return_app,,5435
719,434,2024-05-15 17:44:00,play_video,356.0,8788
720,1669,2024-01-14 06:33:00,return_app,,3755
721,275,2024-05-02 19:49:00,install,,4579
722,214,2024-06-22 14:38:00,return_app,,4194
723,664,2024-05-29 20:21:00,play_video,50.0,4575
724,2276,2024-04-15 10:16:00,return_app,,5178
725,162,2024-04-17 05:50:00,onboarding_complete,,5547
726,395,2024-03-24 18:40:00,play_video,129.0,830
727,2135,2024-02-16 04:08:00,subscribe,,5910
728,2486,2024-02-11 21:23:00,return_app,,1226
729,1599,2024-04-04 00:14:00,complete_video,285.0,7348
730,2734,2024-06-12 10:44:00,play_video,175.0,9691
731,1689,2024-05-10 16:15:00,play_video,217.0,6953
732,1001,2024-03-08 16:51:00,install,,8432
733,1210,2024-02-04 02:23:00,onboarding_complete,,3229
734,1249,2024-07-14 22:39:00,signup,,1898
735,2180,2024-05-30 17:20:00,complete_video,89.0,2721
736,2382,2024-05-09 11:35:00,play_video,7.0,3697
737,2084,2024-04-21 02:17:00,install,,8415
738,1747,2024-03-20 12:01:00,subscribe,,4487
739,102,2024-02-11 22:48:00,onboarding_complete,,2546
740,2559,2024-06-22 21:18:00,install,,949
741,1569,2024-03-26 21:42:00,play_video,194.0,8934
742,2960,2024-01-28 05:44:00,play_video,349.0,2924
743,38,2024-05-28 05:54:00,signup,,5610
744,1013,2024-03-23 23:51:00,install,,5831
745,1736,2024-02-18 18:49:00,signup,,6210
746,2991,2024-07-14 01:04:00,install,,9869
747,2712,2024-01-30 04:47:00,return_app,,7206
748,1121,2024-03-23 10:51:00,return_app,,5194
749,2926,2024-05-29 01:18:00,return_app,,2040
750,804,2024-01-14 23:20:00,play_video,385.0,3528
751,2307,2024-05-26 15:41:00,signup,,2374
752,837,2024-03-02 10:21:00,complete_video,104.0,4835
753,1490,2024-01-10 15:03:00,play_video,335.0,3984
754,1505,2024-06-26 20:25:00,play_video,323.0,9892
755,1924,2024-05-07 15:38:00,return_app,,1308
756,2528,2024-04-18 15:52:00,complete_video,9.0,4940
757,360,2024-06-19 13:03:00,return_app,,2081
758,1489,2024-06-25 11:35:00,onboarding_complete,,202
759,1199,2024-06-11 16:51:00,play_video,74.0,8288
760,1897,2024-05-04 15:40:00,play_video,155.0,7491
761,2337,2024-01-30 14:57:00,return_app,,4426
762,1255,2024-04-30 22:46:00,signup,,186
763,143,2024-02-13 00:25:00,signup,,2075
764,202,2024-02-29 20:04:00,play_video,94.0,2103
765,911,2024-01-22 02:11:00,play_video,42.0,5170
766,2160,2024-04-18 01:41:00,play_video,306.0,3614
767,461,2024-04-11 15:02:00,return_app,,2274
768,59,2024-02-11 09:47:00,install,,7076
769,498,2024-06-13 19:59:00,play_video,305.0,6211
770,230,2024-07-25 01:58:00,install,,6421
771,1897,2024-05-08 11:51:00,install,,1275
772,691,2024-02-18 04:07:00,return_app,,3438
773,2356,2024-04-12 10:53:00,signup,,3052
774,678,2024-05-08 12:35:00,return_app,,5759
775,1705,2024-06-04 20:05:00,return_app,,2378
776,2242,2024-05-23 10:02:00,play_video,266.0,2216
777,2193,2024-01-30 18:33:00,play_video,262.0,3055
778,786,2024-06-03 09:12:00,signup,,554
779,1021,2024-06-30 02:11:00,complete_video,193.0,4908
780,953,2024-05-19 13:34:00,complete_video,218.0,3767
781,863,2024-01-16 15:45:00,play_video,272.0,4471
782,677,2024-06-30 23:15:00,play_video,378.0,7718
783,556,2024-06-06 23:26:00,play_video,369.0,5939
784,2356,2024-03-28 08:37:00,play_video,315.0,525
785,1449,2024-06-20 14:35:00,play_video,313.0,8114
786,569,2024-01-25 20:05:00,complete_video,106.0,2239
787,1161,2024-03-24 00:27:00,install,,6975
788,72,2024-02-24 21:38:00,play_video,269.0,9097
789,2527,2024-04-03 00:56:00,complete_video,62.0,3191
790,1288,2024-03-30 20:30:00,play_video,255.0,4781
791,1773,2024-03-21 20:14:00,return_app,,6201
792,950,2024-01-29 22:42:00,play_video,94.0,2417
793,2280,2024-02-12 19:29:00,signup,,1047
794,2622,2024-05-23 10:18:00,signup,,5720
795,1177,2024-07-28 14:06:00,complete_video,395.0,9224
796,2762,2024-03-23 10:00:00,return_app,,893
797,1074,2024-06-06 03:22:00,install,,6467
798,2357,2024-07-24 07:13:00,return_app,,4241
799,2788,2024-04-19 15:16:00,complete_video,63.0,2447
800,124,2024-02-08 04:37:00,return_app,,7088
801,1573,2024-02-09 10:18:00,signup,,804
802,2437,2024-06-01 19:11:00,return_app,,9262
803,1192,2024-03-13 23:24:00,play_video,212.0,4183
804,2851,2024-07-01 10:08:00,play_video,265.0,3094
805,703,2024-02-20 02:09:00,signup,,326
806,1207,2024-06-21 11:44:00,install,,1441
807,1089,2024-06-09 08:27:00,return_app,,5137
808,2845,2024-06-15 22:46:00,complete_video,389.0,5820
809,482,2024-06-11 13:08:00,signup,,5561
810,566,2024-04-08 00:27:00,signup,,8964
811,1219,2024-03-16 02:00:00,return_app,,7630
812,2214,2024-06-12 12:47:00,install,,3560
813,2597,2024-06-01 03:46:00,signup,,3234
814,344,2024-01-25 00:32:00,install,,4873
815,2972,2024-03-12 02:21:00,play_video,146.0,1834
816,1833,2024-04-26 00:05:00,onboarding_complete,,7257
817,2381,2024-07-12 01:57:00,subscribe,,3681
818,1749,2024-06-25 10:09:00,onboarding_complete,,7178
819,2007,2024-06-19 15:39:00,play_video,227.0,910
820,761,2024-04-09 23:42:00,play_video,130.0,531
821,1360,2024-05-11 17:14:00,install,,2561
822,2178,2024-05-11 13:03:00,play_video,250.0,2782
823,947,2024-06-05 15:37:00,install,,2512
824,2189,2024-02-16 23:11:00,signup,,1848
825,2504,2024-06-13 12:07:00,install,,4569
826,1447,2024-03-12 17:31:00,play_video,57.0,8690
827,2217,2024-07-10 18:04:00,return_app,,2609
828,2476,2024-02-22 18:34:00,complete_video,202.0,6346
829,179,2024-07-10 18:00:00,play_video,292.0,1930
830,946,2024-04-11 16:34:00,complete_video,112.0,7949
831,715,2024-08-04 19:05:00,return_app,,1382
832,813,2024-07-12 13:47:00,return_app,,37
833,1829,2024-04-08 19:32:00,play_video,220.0,7676
834,1252,2024-04-19 08:11:00,install,,810
835,23,2024-05-21 10:30:00,play_video,388.0,425
836,2748,2024-06-12 12:01:00,play_video,49.0,6771
837,1234,2024-03-01 16:37:00,signup,,3020
838,1305,2024-05-21 17:06:00,install,,449
839,2312,2024-01-29 23:02:00,signup,,850
840,1262,2024-01-09 18:02:00,install,,4855
841,1540,2024-02-13 10:51:00,signup,,4958
842,1848,2024-01-14 06:04:00,signup,,1592
843,84,2024-06-08 17:34:00,play_video,66.0,1223
844,1595,2024-03-04 16:41:00,play_video,379.0,9782
845,1470,2024-02-12 10:56:00,play_video,101.0,6951
846,715,2024-06-26 08:07:00,play_video,322.0,8458
847,1397,2024-02-20 05:43:00,return_app,,955
848,2955,2024-06-16 01:41:00,subscribe,,1575
849,2224,2024-08-01 18:20:00,return_app,,7096
850,1059,2024-07-06 02:45:00,signup,,5059
851,1826,2024-01-27 06:03:00,play_video,234.0,2571
852,2928,2024-05-27 04:10:00,play_video,274.0,9080
853,745,2024-03-27 20:04:00,signup,,5538
854,2680,2024-04-04 09:36:00,return_app,,176
855,566,2024-03-11 05:37:00,play_video,385.0,4358
856,531,2024-07-10 12:37:00,play_video,379.0,9413
857,948,2024-05-03 02:16:00,install,,3356
858,2350,2024-04-06 18:43:00,install,,6717
859,2577,2024-06-11 02:59:00,onboarding_complete,,1698
860,1546,2024-06-18 21:17:00,install,,4505
861,1407,2024-02-05 00:56:00,play_video,107.0,8809
862,71,2024-05-27 18:54:00,complete_video,259.0,3311
863,1326,2024-05-28 21:27:00,play_video,394.0,2466
864,1335,2024-05-29 05:46:00,play_video,114.0,5989
865,1837,2024-06-11 16:17:00,complete_video,258.0,9358
866,1866,2024-06-18 16:29:00,return_app,,1640
867,1551,2024-01-31 23:41:00,play_video,27.0,2275
868,2234,2024-01-09 12:30:00,install,,6800
869,356,2024-06-06 22:02:00,onboarding_complete,,4675
870,1641,2024-05-05 19:46:00,subscribe,,5820
871,164,2024-05-16 04:26:00,install,,3382
872,2065,2024-04-04 07:57:00,return_app,,3985
873,340,2024-04-04 11:33:00,return_app,,5131
874,1646,2024-05-06 22:23:00,signup,,5050
875,2127,2024-04-20 12:41:00,signup,,639
876,1048,2024-06-27 20:24:00,install,,4246
877,1550,2024-06-30 21:35:00,play_video,240.0,9698
878,2503,2024-06-16 19:04:00,onboarding_complete,,9568
879,668,2024-04-09 18:16:00,signup,,1016
880,336,2024-06-07 18:01:00,signup,,2135
881,1800,2024-04-20 07:29:00,play_video,180.0,6842
882,123,2024-01-29 08:24:00,signup,,6659
883,904,2024-01-28 10:34:00,return_app,,6078
884,1395,2024-05-04 09:20:00,install,,9501
885,2705,2024-05-20 06:33:00,return_app,,6406
886,1598,2024-02-20 17:14:00,play_video,190.0,2935
887,1292,2024-04-26 23:07:00,return_app,,6038
888,2139,2024-01-22 06:15:00,install,,9327
889,80,2024-05-07 15:31:00,return_app,,417
890,1471,2024-06-10 08:17:00,onboarding_complete,,3867
891,746,2024-02-09 09:22:00,signup,,1945
892,2466,2024-03-31 00:55:00,complete_video,54.0,5868
893,420,2024-06-11 17:57:00,play_video,197.0,1354
894,2036,2024-06-29 03:12:00,signup,,8679
895,623,2024-07-31 19:42:00,return_app,,1485
896,2863,2024-07-04 14:50:00,install,,6126
897,1013,2024-04-07 18:20:00,onboarding_complete,,3709
898,375,2024-06-07 19:20:00,play_video,126.0,5867
899,2698,2024-06-04 20:16:00,install,,7373
900,2126,2024-05-12 15:28:00,play_video,103.0,1400
901,2335,2024-05-23 16:35:00,install,,8442
902,1225,2024-04-18 01:27:00,subscribe,,3550
903,1107,2024-03-13 14:00:00,install,,3370
904,1388,2024-05-08 19:57:00,complete_video,113.0,3412
905,1540,2024-02-03 13:57:00,return_app,,3186
906,261,2024-03-20 17:45:00,install,,2574
907,2758,2024-01-26 20:13:00,play_video,62.0,1307
908,2102,2024-04-26 22:49:00,onboarding_complete,,7312
909,1460,2024-06-11 05:45:00,onboarding_complete,,813
910,852,2024-04-26 06:40:00,complete_video,359.0,8827
911,1652,2024-06-27 05:16:00,onboarding_complete,,8461
912,861,2024-04-24 00:33:00,onboarding_complete,,9454
913,2333,2024-05-03 16:36:00,install,,5550
914,792,2024-02-24 01:49:00,play_video,133.0,5685
915,882,2024-02-10 01:34:00,return_app,,4984
916,1280,2024-05-25 18:16:00,install,,8042
917,794,2024-03-06 04:01:00,signup,,9874
918,1492,2024-06-16 21:13:00,install,,7005
919,2514,2024-02-14 13:26:00,signup,,1313
920,1074,2024-05-22 20:19:00,play_video,373.0,6019
921,1286,2024-06-30 19:56:00,play_video,376.0,5181
922,1380,2024-04-04 00:00:00,play_video,293.0,4653
923,2739,2024-03-23 20:19:00,play_video,63.0,4125
924,2405,2024-05-09 09:16:00,signup,,7434
925,1315,2024-06-27 02:30:00,subscribe,,4704
926,1036,2024-07-07 19:47:00,return_app,,1603
927,2705,2024-04-15 12:24:00,signup,,1106
928,1641,2024-05-07 09:56:00,signup,,8809
929,226,2024-06-09 01:22:00,complete_video,16.0,8525
930,483,2024-06-13 12:57:00,signup,,4550
931,2790,2024-06-27 08:05:00,return_app,,4974
932,245,2024-04-28 00:06:00,signup,,3468
933,2869,2024-05-17 07:22:00,onboarding_complete,,1746
934,410,2024-04-26 16:53:00,signup,,2116
935,2162,2024-01-31 07:55:00,install,,7087
936,386,2024-03-19 13:29:00,signup,,3325
937,405,2024-01-09 04:27:00,onboarding_complete,,4311
938,1404,2024-03-04 16:01:00,onboarding_complete,,9019
939,1238,2024-02-09 01:37:00,play_video,154.0,6854
940,2029,2024-07-12 15:07:00,complete_video,37.0,8520
941,2950,2024-01-29 12:20:00,return_app,,2854
942,1937,2024-06-24 11:48:00,signup,,957
943,1085,2024-03-29 00:44:00,play_video,86.0,3775
944,2055,2024-03-29 05:41:00,complete_video,398.0,1936
945,1795,2024-05-05 10:16:00,onboarding_complete,,9714
946,2654,2024-06-11 04:13:00,return_app,,2474
947,736,2024-01-02 23:18:00,play_video,323.0,1273
948,741,2024-02-25 01:10:00,return_app,,9015
