user_id,signup_datetime,country,device_type,acquisition_channel,experiment_variant,initial_plan
2253,2024-06-15,UK,mobile,organic,A,free
2254,2024-04-18,TR,web,organic,B,free
2255,2024-02-05,ES,tablet,paid_ads,A,trial
2256,2024-04-06,US,web,organic,B,premium_trial
2257,2024-06-12,CA,tablet,referral,A,premium_trial
2258,2024-05-10,TR,tablet,email,B,premium_trial
2259,2024-03-13,ZA,web,social,A,premium_trial
2260,2024-05-15,AU,mobile,referral,A,premium_trial
2261,2024-04-06,TR,web,social,A,premium_trial
2262,2024-05-02,ZA,mobile,referral,B,trial
2263,2024-03-10,US,mobile,social,A,premium_trial
2264,2024-06-17,DE,web,paid_ads,A,premium_trial
2265,2024-01-13,ZA,mobile,organic,B,premium_trial
2266,2024-02-18,TR,mobile,organic,B,trial
2267,2024-02-29,TR,web,paid_ads,B,premium_trial
2268,2024-05-09,IT,web,referral,B,trial
2269,2024-01-05,ZA,web,email,A,free
2270,2024-06-20,BR,mobile,referral,A,premium_trial
2271,2024-01-27,IN,tablet,organic,B,trial
2272,2024-06-08,US,mobile,email,A,free
2273,2024-05-28,IT,tablet,social,B,trial
2274,2024-01-08,TR,web,email,A,trial
2275,2024-02-19,DE,tablet,referral,B,free
2276,2024-03-07,IN,web,paid_ads,A,premium_trial
2277,2024-02-13,US,web,social,B,premium_trial
2278,2024-05-04,UK,tablet,referral,B,trial
2279,2024-02-27,IT,web,social,A,free
2280,2024-01-03,IN,tablet,email,A,premium_trial
2281,2024-03-26,US,web,organic,A,trial
2282,2024-03-10,IT,mobile,referral,B,free
2283,2024-05-09,DE,mobile,paid_ads,A,trial
2284,2024-06-20,US,web,email,B,free
2285,2024-01-02,US,web,referral,A,premium_trial
2286,2024-04-11,ID,tablet,paid_ads,A,premium_trial
2287,2024-02-04,US,mobile,referral,B,trial
2288,2024-04-07,EG,tablet,email,B,premium_trial
2289,2024-01-30,MX,web,referral,A,premium_trial
2290,2024-04-25,EG,web,social,B,free
2291,2024-01-08,TR,tablet,email,B,premium_trial
2292,2024-05-29,UK,web,referral,A,free
2293,2024-02-13,AU,mobile,organic,B,free
2294,2024-02-05,TR,tablet,referral,A,trial
2295,2024-03-17,DE,mobile,social,A,free
2296,2024-01-31,EG,mobile,paid_ads,B,premium_trial
2297,2024-02-16,ZA,mobile,paid_ads,A,free
2298,2024-02-24,IN,tablet,paid_ads,B,free
2299,2024-04-15,MA,web,organic,A,trial
2300,2024-06-06,ZA,mobile,social,B,premium_trial
2301,2024-04-30,MX,mobile,email,B,premium_trial
2302,2024-02-24,ES,mobile,paid_ads,B,premium_trial
2303,2024-05-23,MA,web,social,B,free
2304,2024-01-12,MX,web,referral,B,premium_trial
2305,2024-05-24,BR,tablet,organic,A,premium_trial
2306,2024-05-23,BR,web,social,A,free
2307,2024-05-19,US,tablet,social,B,trial
2308,2024-05-15,TR,tablet,email,A,trial
2309,2024-01-03,MX,tablet,social,B,free
2310,2024-05-23,ES,tablet,email,B,trial
2311,2024-01-30,ZA,tablet,organic,A,trial
2312,2024-01-23,MX,mobile,organic,A,trial
2313,2024-04-01,UK,web,referral,B,premium_trial
2314,2024-04-24,MA,mobile,email,B,trial
2315,2024-04-13,UK,tablet,email,B,premium_trial
2316,2024-04-27,ES,web,paid_ads,B,trial
2317,2024-01-05,MX,mobile,paid_ads,B,premium_trial
2318,2024-04-13,IT,mobile,referral,B,free
2319,2024-04-17,ID,tablet,organic,A,free
2320,2024-03-05,TR,mobile,paid_ads,B,trial
2321,2024-04-30,UK,mobile,social,B,premium_trial
2322,2024-01-30,UK,mobile,organic,A,free
2323,2024-05-28,CA,mobile,social,B,free
2324,2024-03-24,MX,mobile,email,B,free
2325,2024-05-29,TR,tablet,organic,A,free
2326,2024-02-01,AU,tablet,referral,B,trial
2327,2024-06-09,UK,mobile,email,A,premium_trial
2328,2024-01-16,EG,tablet,email,B,free
2329,2024-02-07,DE,tablet,social,A,trial
2330,2024-05-21,ID,web,email,A,free
2331,2024-02-05,ID,mobile,paid_ads,A,free
2332,2024-05-30,MX,tablet,organic,B,free
2333,2024-04-23,BR,tablet,paid_ads,B,free
2334,2024-03-06,CA,mobile,social,A,trial
2335,2024-04-14,UK,web,social,A,premium_trial
2336,2024-03-25,ZA,mobile,organic,B,trial
2337,2024-01-02,ZA,web,email,B,trial
2338,2024-03-15,CA,mobile,referral,B,trial
2339,2024-03-07,ZA,mobile,social,B,free
2340,2024-06-28,BR,mobile,organic,B,premium_trial
2341,2024-05-30,ES,mobile,referral,A,free
2342,2024-06-02,ES,web,email,B,trial
2343,2024-02-24,MA,web,social,A,free
2344,2024-01-06,AU,tablet,organic,B,premium_trial
2345,2024-06-11,MX,mobile,organic,A,premium_trial
2346,2024-05-29,BR,web,organic,A,free
2347,2024-06-19,FR,web,social,B,trial
2348,2024-05-22,AU,web,referral,A,free
2349,2024-03-26,MA,mobile,organic,A,trial
2350,2024-02-29,FR,tablet,email,A,premium_trial
2351,2024-04-10,MX,web,organic,A,free
2352,2024-01-12,US,mobile,referral,B,premium_trial
2353,2024-02-18,TR,web,social,A,trial
2354,2024-02-11,CA,web,organic,B,trial
2355,2024-06-14,CA,tablet,organic,A,free
2356,2024-03-22,TR,web,email,B,free
2357,2024-06-21,TR,web,email,B,free
2358,2024-02-04,ES,mobile,organic,B,premium_trial
2359,2024-06-06,AU,mobile,organic,A,trial
2360,2024-06-06,FR,tablet,email,B,trial
2361,2024-05-13,ZA,mobile,referral,B,premium_trial
2362,2024-03-07,TR,mobile,paid_ads,A,free
2363,2024-03-20,EG,tablet,paid_ads,B,free
2364,2024-01-07,IN,web,organic,A,premium_trial
2365,2024-06-28,TR,tablet,email,A,trial
2366,2024-01-14,UK,mobile,social,B,trial
2367,2024-03-13,UK,tablet,social,A,trial
2368,2024-05-22,UK,web,paid_ads,A,trial
2369,2024-05-28,ES,tablet,referral,A,premium_trial
2370,2024-06-11,ID,mobile,paid_ads,B,trial
2371,2024-03-06,ZA,mobile,organic,A,premium_trial
2372,2024-03-31,BR,tablet,referral,A,free
2373,2024-05-09,EG,web,social,A,premium_trial
2374,2024-06-11,IT,tablet,email,B,trial
2375,2024-01-20,ID,web,email,A,free
2376,2024-01-10,FR,web,organic,B,premium_trial
2377,2024-01-25,EG,tablet,paid_ads,A,premium_trial
2378,2024-01-25,MA,web,organic,B,premium_trial
2379,2024-02-23,FR,mobile,email,B,free
2380,2024-02-02,EG,tablet,social,B,premium_trial
2381,2024-06-12,IN,web,email,A,trial
2382,2024-04-04,AU,mobile,referral,A,free
2383,2024-01-14,EG,tablet,email,A,free
2384,2024-03-05,ZA,mobile,email,B,premium_trial
2385,2024-04-19,EG,mobile,referral,A,trial
2386,2024-03-20,ID,mobile,paid_ads,A,free
2387,2024-02-23,EG,web,email,B,premium_trial
2388,2024-05-04,CA,tablet,organic,A,trial
2389,2024-06-28,ID,tablet,email,A,premium_trial
2390,2024-05-10,ZA,web,organic,B,premium_trial
2391,2024-06-17,US,tablet,referral,B,free
2392,2024-05-13,MX,mobile,email,A,free
2393,2024-01-25,MA,tablet,referral,B,premium_trial
2394,2024-05-20,AU,web,referral,A,free
2395,2024-04-26,MA,mobile,paid_ads,A,free
2396,2024-05-15,CA,web,email,A,trial
2397,2024-05-28,TR,mobile,organic,A,trial
2398,2024-01-25,BR,mobile,organic,A,premium_trial
2399,2024-03-19,AU,tablet,email,B,premium_trial
2400,2024-03-08,ZA,mobile,paid_ads,B,premium_trial
2401,2024-06-21,MX,web,paid_ads,A,premium_trial
2402,2024-01-12,FR,tablet,paid_ads,B,trial
2403,2024-02-01,BR,web,organic,B,free
2404,2024-05-07,MX,mobile,referral,A,trial
2405,2024-04-05,IN,web,paid_ads,B,premium_trial
2406,2024-04-01,IN,web,organic,B,premium_trial
2407,2024-05-20,DE,mobile,organic,A,trial
2408,2024-01-31,ZA,tablet,referral,A,trial
2409,2024-03-18,TR,web,email,A,premium_trial
2410,2024-01-20,ID,mobile,email,A,free
2411,2024-05-25,IT,tablet,paid_ads,A,premium_trial
2412,2024-02-29,ZA,tablet,paid_ads,A,trial
2413,2024-05-13,IN,tablet,referral,A,premium_trial
2414,2024-06-08,FR,web,paid_ads,B,premium_trial
2415,2024-04-02,US,web,referral,A,free
2416,2024-02-12,UK,web,organic,B,premium_trial
2417,2024-05-09,DE,tablet,paid_ads,B,premium_trial
2418,2024-02-29,UK,web,organic,A,premium_trial
2419,2024-05-30,ZA,mobile,social,B,trial
2420,2024-01-31,MA,web,referral,B,trial
2421,2024-01-05,TR,web,social,B,free
2422,2024-06-10,EG,tablet,paid_ads,A,premium_trial
2423,2024-01-10,IT,web,organic,B,trial
2424,2024-03-29,MA,mobile,paid_ads,B,free
2425,2024-05-09,MX,tablet,social,A,premium_trial
2426,2024-05-05,AU,mobile,paid_ads,B,free
2427,2024-01-11,MA,tablet,email,B,free
2428,2024-06-26,ES,tablet,social,B,free
2429,2024-06-07,TR,web,paid_ads,B,free
2430,2024-02-25,IN,mobile,organic,B,free
2431,2024-03-23,US,tablet,paid_ads,A,free
2432,2024-05-16,ZA,web,organic,B,free
2433,2024-04-08,IT,tablet,email,A,premium_trial
2434,2024-05-28,AU,tablet,paid_ads,B,premium_trial
2435,2024-03-13,UK,tablet,email,A,free
2436,2024-06-04,DE,tablet,social,A,premium_trial
2437,2024-04-24,ZA,tablet,organic,A,free
2438,2024-01-07,IN,tablet,social,B,premium_trial
2439,2024-03-20,FR,web,organic,B,trial
2440,2024-05-23,IN,tablet,email,B,free
2441,2024-04-06,DE,mobile,referral,B,trial
2442,2024-01-04,DE,web,paid_ads,B,free
2443,2024-01-04,ES,mobile,email,A,free
2444,2024-04-12,ID,tablet,organic,A,trial
2445,2024-02-09,IN,mobile,organic,A,trial
2446,2024-01-17,MA,tablet,organic,B,trial
2447,2024-04-10,IN,tablet,organic,B,free
2448,2024-04-12,TR,web,paid_ads,A,trial
2449,2024-05-03,TR,web,social,B,trial
2450,2024-02-21,EG,tablet,referral,B,premium_trial
2451,2024-02-21,ES,web,paid_ads,A,premium_trial
2452,2024-06-12,ZA,mobile,organic,A,trial
2453,2024-05-03,BR,web,paid_ads,B,trial
2454,2024-06-14,BR,web,email,B,trial
2455,2024-06-26,EG,mobile,organic,A,trial
2456,2024-03-03,MX,web,referral,B,premium_trial
2457,2024-04-25,BR,tablet,organic,A,free
2458,2024-03-02,TR,mobile,referral,A,trial
2459,2024-01-07,EG,tablet,referral,A,trial
2460,2024-06-03,CA,mobile,social,B,premium_trial
2461,2024-04-01,ID,tablet,social,A,trial
2462,2024-01-14,ID,tablet,paid_ads,A,trial
2463,2024-03-26,MA,web,paid_ads,B,premium_trial
2464,2024-05-12,IN,tablet,referral,A,trial
2465,2024-05-09,MA,web,organic,B,trial
2466,2024-03-02,EG,mobile,email,B,premium_trial
2467,2024-05-28,AU,tablet,email,B,free
2468,2024-03-19,ZA,tablet,organic,A,trial
2469,2024-05-28,US,mobile,organic,A,trial
2470,2024-05-17,IN,mobile,social,B,free
2471,2024-02-27,CA,tablet,email,B,premium_trial
2472,2024-04-29,CA,mobile,referral,B,free
2473,2024-06-15,MA,web,paid_ads,A,trial
2474,2024-05-12,UK,mobile,social,B,free
2475,2024-03-05,IN,mobile,email,B,premium_trial
2476,2024-01-13,IT,tablet,organic,B,trial
2477,2024-03-22,CA,web,email,A,premium_trial
2478,2024-06-21,ID,mobile,referral,B,premium_trial
2479,2024-06-08,ZA,web,social,A,free
2480,2024-06-12,US,web,organic,A,free
2481,2024-05-18,ZA,web,referral,B,premium_trial
2482,2024-05-28,ID,tablet,paid_ads,B,premium_trial
2483,2024-02-21,ES,mobile,social,B,trial
2484,2024-04-26,MX,tablet,referral,A,premium_trial
2485,2024-01-26,AU,mobile,referral,A,premium_trial
2486,2024-02-03,UK,mobile,organic,A,free
2487,2024-02-21,ES,tablet,paid_ads,B,premium_trial
2488,2024-04-21,UK,web,referral,A,premium_trial
2489,2024-03-22,ID,web,social,B,free
2490,2024-06-28,TR,mobile,referral,B,trial
2491,2024-06-05,US,tablet,email,B,free
2492,2024-06-14,ID,web,social,A,free
2493,2024-02-11,TR,web,social,A,premium_trial
2494,2024-01-21,ZA,mobile,referral,A,premium_trial
2495,2024-02-11,MA,mobile,organic,B,trial
2496,2024-05-20,DE,tablet,social,A,premium_trial
2497,2024-04-22,IN,mobile,email,A,trial
2498,2024-04-14,ID,web,organic,B,trial
2499,2024-01-17,TR,web,organic,B,trial
2500,2024-04-29,EG,web,organic,A,trial
2501,2024-05-16,FR,web,social,B,premium_trial
2502,2024-06-17,IT,tablet,organic,A,free
2503,2024-05-08,ES,tablet,referral,B,free
2504,2024-05-09,IN,mobile,organic,B,premium_trial
2505,2024-02-29,IT,mobile,email,A,premium_trial
2506,2024-02-17,DE,mobile,paid_ads,B,trial
2507,2024-01-29,AU,tablet,email,B,premium_trial
2508,2024-04-06,AU,web,social,B,free
2509,2024-01-10,FR,mobile,organic,A,premium_trial
2510,2024-02-27,ZA,web,organic,B,premium_trial
2511,2024-01-21,IT,mobile,referral,B,trial
2512,2024-01-28,IT,mobile,organic,A,trial
2513,2024-02-03,ES,mobile,email,A,trial
2514,2024-01-08,BR,mobile,social,B,trial
2515,2024-06-25,FR,mobile,paid_ads,B,free
2516,2024-03-19,IN,web,organic,B,premium_trial
2517,2024-05-24,DE,mobile,paid_ads,A,premium_trial
2518,2024-03-27,FR,web,organic,B,trial
2519,2024-03-28,MA,tablet,social,A,free
2520,2024-06-21,US,mobile,email,A,free
2521,2024-03-09,MA,web,social,B,premium_trial
2522,2024-06-08,BR,tablet,paid_ads,B,trial
2523,2024-06-20,US,tablet,organic,A,premium_trial
2524,2024-03-27,DE,tablet,paid_ads,B,premium_trial
2525,2024-04-10,AU,web,email,B,free
2526,2024-01-08,ES,mobile,social,A,free
2527,2024-03-17,ES,mobile,paid_ads,B,premium_trial
2528,2024-03-27,TR,web,paid_ads,A,trial
2529,2024-02-12,DE,mobile,email,B,trial
2530,2024-05-08,ZA,web,organic,A,premium_trial
2531,2024-04-18,UK,mobile,paid_ads,A,premium_trial
2532,2024-06-27,AU,tablet,email,B,trial
2533,2024-05-31,DE,mobile,organic,A,trial
2534,2024-05-31,MA,web,organic,A,trial
2535,2024-01-17,BR,web,social,B,premium_trial
2536,2024-05-12,ID,tablet,email,B,free
2537,2024-05-27,CA,web,organic,B,trial
2538,2024-01-21,ZA,mobile,social,A,trial
2539,2024-02-27,ES,mobile,referral,A,trial
2540,2024-06-07,MX,tablet,email,A,premium_trial
2541,2024-04-19,BR,web,referral,B,free
2542,2024-05-18,ID,tablet,organic,A,free
2543,2024-06-28,EG,mobile,email,A,trial
2544,2024-05-22,BR,tablet,social,B,premium_trial
2545,2024-05-14,BR,web,organic,A,free
2546,2024-01-28,AU,tablet,email,B,premium_trial
2547,2024-02-20,TR,web,email,B,free
2548,2024-01-05,IT,web,referral,B,trial
2549,2024-01-05,BR,mobile,organic,A,premium_trial
2550,2024-04-03,TR,mobile,social,A,trial
2551,2024-04-05,ES,mobile,social,A,free
2552,2024-01-08,CA,web,organic,B,free
2553,2024-03-04,CA,tablet,organic,B,trial
2554,2024-05-17,BR,web,paid_ads,B,free
2555,2024-02-07,EG,mobile,referral,A,trial
2556,2024-04-20,US,mobile,organic,A,trial
2557,2024-04-21,ES,tablet,organic,A,trial
2558,2024-03-21,TR,mobile,paid_ads,A,free
2559,2024-05-15,ZA,mobile,paid_ads,A,premium_trial
2560,2024-04-13,ES,mobile,email,B,trial
2561,2024-06-01,ZA,tablet,social,A,premium_trial
2562,2024-03-13,EG,web,referral,B,free
2563,2024-06-26,FR,mobile,email,B,free
2564,2024-02-18,MA,tablet,organic,A,premium_trial
2565,2024-02-05,EG,mobile,paid_ads,B,trial
2566,2024-05-05,TR,tablet,social,A,free
2567,2024-03-08,AU,mobile,email,A,trial
2568,2024-03-18,EG,tablet,social,B,trial
2569,2024-04-14,ZA,mobile,paid_ads,A,premium_trial
2570,2024-06-17,TR,web,email,A,free
2571,2024-05-01,IN,mobile,email,B,premium_trial
2572,2024-04-28,UK,tablet,social,B,free
2573,2024-04-23,TR,mobile,paid_ads,B,premium_trial
2574,2024-01-10,EG,web,organic,B,free
2575,2024-05-28,UK,mobile,email,B,free
2576,2024-06-12,AU,tablet,organic,B,free
2577,2024-05-19,AU,tablet,paid_ads,A,trial
2578,2024-03-31,ZA,web,email,A,trial
2579,2024-01-02,TR,tablet,email,A,premium_trial
2580,2024-04-27,TR,mobile,organic,B,premium_trial
2581,2024-01-13,US,mobile,referral,A,free
2582,2024-06-08,UK,mobile,organic,B,free
2583,2024-04-04,FR,tablet,organic,A,trial
2584,2024-05-23,EG,mobile,referral,B,trial
2585,2024-02-01,EG,mobile,paid_ads,A,trial
2586,2024-02-01,DE,mobile,paid_ads,B,premium_trial
2587,2024-05-03,UK,web,email,B,trial
2588,2024-01-11,ES,tablet,social,B,premium_trial
2589,2024-01-10,EG,tablet,social,B,trial
2590,2024-01-15,ID,tablet,email,A,trial
2591,2024-01-17,AU,web,social,A,free
2592,2024-06-16,MA,tablet,organic,B,premium_trial
2593,2024-05-25,ZA,web,organic,B,trial
2594,2024-06-01,DE,web,referral,B,free
2595,2024-02-28,UK,tablet,referral,A,premium_trial
2596,2024-03-18,ES,mobile,email,B,premium_trial
2597,2024-05-03,ES,mobile,email,B,trial
2598,2024-04-23,AU,tablet,email,A,premium_trial
2599,2024-01-22,ID,tablet,organic,B,free
2600,2024-06-06,BR,web,social,B,free
2601,2024-06-20,CA,tablet,email,A,premium_trial
2602,2024-02-01,US,web,email,B,free
2603,2024-06-27,ZA,tablet,organic,B,premium_trial
2604,2024-06-22,FR,mobile,organic,A,free
2605,2024-04-22,ZA,mobile,organic,B,premium_trial
2606,2024-04-29,IT,tablet,social,A,premium_trial
2607,2024-05-28,AU,web,email,B,premium_trial
2608,2024-05-01,ZA,mobile,paid_ads,B,free
2609,2024-02-01,EG,web,paid_ads,B,premium_trial
2610,2024-04-28,IN,tablet,email,B,premium_trial
2611,2024-02-08,UK,tablet,email,B,trial
2612,2024-01-12,UK,mobile,email,A,trial
2613,2024-06-23,ZA,tablet,email,B,premium_trial
2614,2024-01-18,DE,mobile,social,B,trial
2615,2024-05-28,DE,web,paid_ads,A,premium_trial
2616,2024-05-20,TR,mobile,referral,A,trial
2617,2024-05-28,IN,mobile,paid_ads,B,free
2618,2024-05-05,UK,web,paid_ads,A,free
2619,2024-05-15,MX,mobile,organic,B,premium_trial
2620,2024-02-15,FR,mobile,email,A,premium_trial
2621,2024-04-13,TR,tablet,email,A,free
2622,2024-05-14,TR,web,email,B,free
2623,2024-05-30,AU,mobile,organic,A,trial
2624,2024-03-26,UK,web,social,B,premium_trial
2625,2024-05-29,EG,web,social,A,free
2626,2024-03-29,CA,mobile,referral,A,free
2627,2024-01-22,IN,tablet,social,A,premium_trial
2628,2024-04-01,TR,web,social,B,trial
2629,2024-01-29,EG,mobile,email,B,trial
2630,2024-01-13,MX,web,paid_ads,A,trial
2631,2024-01-02,FR,tablet,social,B,trial
2632,2024-01-29,ZA,tablet,social,B,free
2633,2024-06-28,UK,tablet,organic,B,premium_trial
2634,2024-01-27,IT,mobile,referral,A,premium_trial
2635,2024-02-19,BR,mobile,organic,B,free
2636,2024-04-04,EG,tablet,email,A,free
2637,2024-05-30,ID,mobile,paid_ads,A,free
2638,2024-03-28,CA,tablet,referral,A,premium_trial
2639,2024-02-13,IT,mobile,organic,A,premium_trial
2640,2024-01-22,MA,tablet,social,A,premium_trial
2641,2024-06-19,DE,web,social,B,trial
2642,2024-06-13,AU,tablet,referral,B,free
2643,2024-04-06,EG,tablet,social,A,free
2644,2024-01-03,DE,mobile,organic,B,free
2645,2024-04-27,UK,mobile,organic,B,premium_trial
2646,2024-01-19,DE,mobile,social,B,free
2647,2024-01-23,MA,mobile,social,B,free
2648,2024-06-05,CA,mobile,email,B,trial
2649,2024-01-30,FR,mobile,paid_ads,B,premium_trial
2650,2024-02-08,ES,web,referral,B,free
2651,2024-04-17,US,tablet,organic,A,premium_trial
2652,2024-04-20,IN,tablet,referral,A,premium_trial
2653,2024-01-25,FR,tablet,email,A,premium_trial
2654,2024-05-07,ES,web,organic,B,trial
2655,2024-04-20,MX,tablet,email,B,premium_trial
2656,2024-05-15,ID,web,email,A,premium_trial
2657,2024-04-15,EG,web,social,B,premium_trial
2658,2024-05-23,ZA,web,referral,B,free
2659,2024-03-12,EG,tablet,referral,A,trial
2660,2024-05-08,TR,web,social,A,free
2661,2024-04-17,CA,tablet,referral,A,trial
2662,2024-01-05,EG,tablet,social,B,trial
2663,2024-01-03,IT,mobile,organic,B,premium_trial
2664,2024-05-11,ES,mobile,email,B,premium_trial
2665,2024-04-13,CA,web,email,A,free
2666,2024-03-04,BR,web,referral,A,trial
2667,2024-04-15,IT,tablet,paid_ads,B,premium_trial
2668,2024-04-07,EG,web,email,A,premium_trial
2669,2024-01-10,DE,web,social,A,premium_trial
2670,2024-05-28,MA,tablet,paid_ads,B,premium_trial
2671,2024-05-07,DE,web,paid_ads,A,free
2672,2024-02-15,IT,web,email,A,free
2673,2024-06-03,MX,tablet,email,A,premium_trial
2674,2024-03-06,EG,tablet,email,B,premium_trial
2675,2024-06-17,AU,mobile,social,B,premium_trial
2676,2024-04-21,MX,tablet,paid_ads,A,premium_trial
2677,2024-01-13,MX,mobile,referral,B,premium_trial
2678,2024-05-16,ES,web,social,B,trial
2679,2024-06-12,IN,tablet,organic,B,trial
2680,2024-03-26,ES,tablet,email,A,trial
2681,2024-03-30,UK,tablet,paid_ads,B,trial
2682,2024-02-27,US,web,social,A,premium_trial
2683,2024-02-23,ZA,mobile,organic,A,trial
2684,2024-01-12,IT,web,social,B,trial
2685,2024-01-14,FR,web,social,A,free
2686,2024-04-30,US,tablet,referral,B,trial
2687,2024-06-10,AU,mobile,referral,B,trial
2688,2024-04-30,BR,web,social,A,premium_trial
2689,2024-01-20,MA,tablet,organic,A,trial
2690,2024-03-15,ES,web,paid_ads,B,trial
2691,2024-05-23,ES,web,paid_ads,B,premium_trial
2692,2024-03-10,CA,tablet,email,B,trial
2693,2024-02-25,AU,tablet,email,B,premium_trial
2694,2024-04-10,US,mobile,paid_ads,A,trial
2695,2024-05-11,TR,web,social,A,free
2696,2024-04-20,ID,tablet,social,A,free
2697,2024-05-04,ID,tablet,referral,B,trial
2698,2024-05-11,CA,mobile,referral,A,free
2699,2024-01-20,FR,mobile,email,A,premium_trial
2700,2024-05-17,CA,tablet,paid_ads,A,trial
2701,2024-01-24,ZA,mobile,social,A,premium_trial
2702,2024-06-02,US,tablet,paid_ads,B,free
2703,2024-02-06,IT,web,organic,A,premium_trial
2704,2024-02-23,EG,mobile,paid_ads,A,free
2705,2024-04-12,EG,web,organic,A,free
2706,2024-05-28,AU,web,referral,A,free
2707,2024-02-07,MA,web,referral,B,premium_trial
2708,2024-06-22,BR,tablet,email,B,free
2709,2024-01-04,ES,web,paid_ads,A,trial
2710,2024-02-26,FR,web,paid_ads,B,free
2711,2024-06-21,ID,web,organic,B,trial
2712,2024-01-20,ES,tablet,referral,B,trial
2713,2024-01-17,UK,web,organic,B,trial
2714,2024-04-28,MA,web,referral,A,trial
2715,2024-03-11,BR,mobile,organic,B,premium_trial
2716,2024-01-04,IN,tablet,referral,B,trial
2717,2024-01-14,ID,web,organic,A,free
2718,2024-01-03,TR,mobile,referral,A,trial
2719,2024-03-20,TR,tablet,organic,A,free
2720,2024-02-24,CA,tablet,paid_ads,A,premium_trial
2721,2024-05-11,DE,tablet,email,B,trial
2722,2024-04-29,US,tablet,organic,A,free
2723,2024-01-24,ES,tablet,email,B,premium_trial
2724,2024-06-10,CA,tablet,paid_ads,B,premium_trial
2725,2024-06-06,FR,web,paid_ads,A,free
2726,2024-03-22,ES,web,referral,A,trial
2727,2024-05-26,IN,web,email,B,premium_trial
2728,2024-06-07,EG,web,social,B,free
2729,2024-02-29,BR,mobile,referral,A,trial
2730,2024-05-26,MA,web,email,A,premium_trial
2731,2024-02-18,BR,tablet,organic,A,free
2732,2024-03-03,EG,web,organic,B,premium_trial
2733,2024-04-19,ES,web,paid_ads,B,premium_trial
2734,2024-05-29,FR,tablet,social,A,free
2735,2024-05-31,BR,web,organic,B,premium_trial
2736,2024-04-18,TR,web,email,A,free
2737,2024-03-16,BR,web,email,B,trial
2738,2024-01-30,IN,mobile,organic,B,free
2739,2024-02-27,ID,web,email,A,trial
2740,2024-04-26,US,tablet,email,A,premium_trial
2741,2024-06-07,ZA,tablet,paid_ads,A,free
2742,2024-04-09,FR,web,social,B,free
2743,2024-01-19,FR,web,paid_ads,B,free
2744,2024-06-24,IT,web,social,A,free
2745,2024-06-21,ZA,tablet,email,B,trial
2746,2024-04-03,ID,tablet,social,A,trial
2747,2024-04-22,ID,mobile,email,B,premium_trial
2748,2024-05-25,EG,mobile,email,A,premium_trial
2749,2024-03-03,IT,mobile,paid_ads,B,premium_trial
2750,2024-04-25,ZA,tablet,paid_ads,B,premium_trial
2751,2024-04-22,TR,mobile,referral,B,free
2752,2024-02-16,EG,web,organic,B,trial
2753,2024-02-26,AU,web,referral,A,trial
2754,2024-04-27,BR,tablet,referral,B,trial
2755,2024-02-14,ZA,mobile,social,A,trial
2756,2024-06-09,EG,web,email,A,premium_trial
2757,2024-05-24,DE,tablet,email,A,free
2758,2024-01-04,IT,mobile,email,A,trial
2759,2024-05-27,BR,web,organic,B,free
2760,2024-02-16,ZA,mobile,social,A,free
2761,2024-05-22,AU,tablet,social,B,free
2762,2024-02-16,MX,mobile,email,B,free
2763,2024-03-18,UK,tablet,referral,B,trial
2764,2024-05-03,UK,mobile,organic,B,trial
2765,2024-03-15,FR,web,referral,A,trial
2766,2024-04-12,DE,tablet,paid_ads,B,premium_trial
2767,2024-05-16,IN,tablet,social,A,trial
2768,2024-03-30,US,tablet,social,B,premium_trial
2769,2024-05-23,AU,mobile,referral,B,premium_trial
2770,2024-03-09,AU,mobile,organic,A,premium_trial
2771,2024-03-01,IT,web,social,B,trial
2772,2024-05-17,MX,tablet,referral,B,trial
2773,2024-02-19,BR,tablet,organic,B,trial
2774,2024-01-03,AU,mobile,referral,B,premium_trial
2775,2024-04-16,AU,mobile,organic,B,premium_trial
2776,2024-04-22,DE,web,email,A,free
2777,2024-04-03,ID,web,organic,B,premium_trial
2778,2024-04-27,ID,mobile,paid_ads,B,premium_trial
2779,2024-03-21,FR,tablet,email,A,trial
2780,2024-04-18,MA,web,referral,B,free
2781,2024-02-20,IT,mobile,email,A,free
2782,2024-05-26,DE,mobile,email,B,free
2783,2024-06-18,IT,tablet,referral,B,trial
2784,2024-02-04,MA,mobile,referral,A,free
2785,2024-02-15,US,mobile,paid_ads,B,free
2786,2024-06-02,US,web,referral,B,trial
2787,2024-03-09,ZA,mobile,social,A,free
2788,2024-04-02,IN,mobile,social,A,premium_trial
2789,2024-03-04,ID,web,paid_ads,B,premium_trial
2790,2024-06-13,TR,tablet,organic,A,premium_trial
2791,2024-02-18,UK,tablet,organic,B,premium_trial
2792,2024-05-28,ID,web,social,A,premium_trial
2793,2024-03-14,EG,web,referral,B,premium_trial
2794,2024-01-05,CA,tablet,paid_ads,A,premium_trial
2795,2024-04-09,CA,tablet,organic,A,premium_trial
2796,2024-03-10,IT,tablet,organic,A,premium_trial
2797,2024-03-30,MA,tablet,email,A,trial
2798,2024-01-04,IN,tablet,social,A,trial
2799,2024-05-05,CA,web,referral,A,premium_trial
2800,2024-02-08,EG,mobile,paid_ads,A,trial
2801,2024-06-11,FR,tablet,organic,A,trial
2802,2024-05-08,CA,tablet,email,A,premium_trial
2803,2024-01-24,ES,mobile,social,B,premium_trial
2804,2024-02-26,BR,mobile,social,A,trial
